

"NE Report"
"Save Time: 10/21/2018 14:16:17"
"User Name:RNOSTG"
""

"Total 694 Records"

"NE Name","NE Type","IP Address 1","IP Address 2","Version","Med Partition","Subarea IP","TimeZone","Physical Location","Vendor","Description","District","Longitude","Latitude","Capacity","Maintenance Region","NE Connection Status","Base Station RAT","Base Station ID","Base Station RNC","Home Subnet","Product Type","NE Maintenance Mode","Creation Time","First Connection Time","Password of OM Connection Administrator Recently Modified On"
RDS-PortSudan-2-GUL-1767,BTS3900,10.60.40.102,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(Unknown),6/142/1767,PSD-BSC1/KHS_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,05/10/2018 10:54:25,05/10/2018 11:00:07,-
WNL-EidOmUsh-01-W-2894,BTS3900 WCDMA,12.15.8.6,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+03:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2894,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,06/13/2018 14:34:28,06/17/2018 16:26:54,-
WNL-Elshetaib-01-W-2172,BTS3900 WCDMA,12.15.8.5,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,U,2172,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,06/28/2018 12:05:10,06/30/2018 04:43:58,-
NDR-Elfashir-08-GU-2424,BTS3900,10.160.167.51,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,21/2424/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/02/2018 16:43:19,07/04/2018 21:38:31,-
NDR-Elfashir-07-GUL-2423,BTS3900,10.160.167.2,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),11/206/2423,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/03/2018 17:00:23,07/03/2018 18:14:19,-
NDR-Elfashir-03-GUL-2333,BTS3900,10.160.167.50,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),9/207/2333,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/03/2018 17:00:23,07/03/2018 17:00:27,-
NDR-Elfashir-02-GUL-2868,BTS3900,10.160.167.66,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),10/277/2868,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/03/2018 17:00:23,07/03/2018 17:16:20,-
NDR-FashirUN-09-GUL-826,BTS3900,10.160.167.18,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),13/826/826,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/03/2018 17:00:24,07/05/2018 15:34:59,-
NDR-Elfashir-05-GUL-2421,BTS3900,10.160.167.34,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),12/2421/2421,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/03/2018 17:00:24,07/03/2018 17:00:27,-
NDR-Elfashir-13-GU-4791,BTS3900,10.160.167.52,-,BTS3900 V100R011C10SPC320,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,22/4791/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 10:57:49,07/04/2018 17:09:28,-
NDR-Elfashir-04-GU-2864,BTS3900,10.160.167.53,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,25/2864/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 10:59:40,07/04/2018 14:49:19,-
NDR-Elfashir-18-GU-4108,BTS3900,10.160.167.54,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,26/4108/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 10:59:40,07/04/2018 14:04:31,-
NDR-Elfashir-11-GU-4789,BTS3900,10.160.167.67,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,27/4789/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 11:04:02,07/06/2018 11:11:55,-
NDR-Elfashir-12-GU-4790,BTS3900,10.160.167.68,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,28/4790/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 11:04:02,07/05/2018 14:54:31,-
NDR-Abshouk-01-GU-2329,BTS3900,10.160.167.69,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,29/2329/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 11:05:58,07/04/2018 14:49:51,-
NDR-Elfashir-10-GU-4769,BTS3900,10.160.167.70,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,32/4769/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 11:05:58,07/04/2018 13:39:59,-
NDR-Elfashir-06-GU-2422,BTS3900,10.160.167.4,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,34/2422/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 11:08:12,07/04/2018 14:50:32,-
NDR-Elfashir-09-GU-4734,BTS3900,10.160.167.3,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,33/4734/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/04/2018 11:08:12,07/04/2018 13:08:19,-
SDR-Nyala-21-GUL-4744,BTS3900,10.160.163.146,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),44/4744/4744,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/11/2018 16:34:48,07/11/2018 16:36:39,-
SDR-Nyala-17-GUL-3256,BTS3900,10.160.163.34,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),45/3256/3256,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/12/2018 14:47:29,07/12/2018 14:49:36,-
SDR_ Elgamhoreya_GUL_2467,BTS3900,10.160.163.98,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),1/2467/2467,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/12/2018 16:39:26,07/12/2018 19:32:08,-
SDR-Nyala-01-GUL-2356,BTS3900,10.160.163.2,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),14/228/2356,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/12/2018 19:00:08,07/12/2018 19:04:07,-
NTH-MARAWI-01-W-132,BTS3900 WCDMA,17.23.128.9,-,BTS3900 V100R011C10SPH321,med_partition0405,10.100.0.42,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,132,KHN_RNC1,Physical Root/3G network/KHN_RNC1,DBS3900 WCDMA,NORMAL,07/16/2018 11:30:19,07/16/2018 11:44:03,-
NTH-Karima-02-W-6092,BTS3900 WCDMA,17.23.128.48,-,BTS3900 V100R011C10SPH321,med_partition0405,10.100.0.42,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,6092,KHN_RNC1,Physical Root/3G network/KHN_RNC1,DBS3900 WCDMA,NORMAL,07/16/2018 11:44:35,07/16/2018 11:56:55,-
NTH-Albarkal-01-W-2856,BTS3900 WCDMA,17.23.128.89,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,2856,KHN_RNC1,Physical Root/3G network/KHN_RNC1,DBS3900 WCDMA,NORMAL,07/16/2018 11:48:45,07/16/2018 12:00:55,-
SDR-Nyala-02-GUL-2347,BTS3900,10.160.163.114,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),31/229/2347,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/23/2018 11:03:42,07/23/2018 11:09:45,-
SDR-Nyala-05-GUL-2882,BTS3900,10.160.163.130,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),15/272/2882,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/23/2018 11:08:46,07/23/2018 11:10:50,-
SDR-Nyala-11-GUL-2418,BTS3900,10.160.163.162,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),20/2418/2418,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/23/2018 11:08:46,07/23/2018 11:15:45,-
SDR-Nyala-16-GU-3254,BTS3900,10.160.163.115,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,46/2354/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/23/2018 12:09:10,07/23/2018 20:17:50,-
SDR-Hay Elreyad-GU-2476,BTS3900,10.160.163.5,-,BTS3900 V100R011C10SPC320,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,3/2476/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/23/2018 19:34:26,07/23/2018 19:58:45,-
SDR-Nyala-08-GUL-2415,BTS3900,10.160.163.66,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),69/2415/2415,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/24/2018 14:15:47,07/24/2018 14:16:22,-
SDR-Nyala-25-GU-4757,BTS3900,10.160.163.7,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,48/4757/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/24/2018 14:55:37,07/24/2018 15:02:49,-
SDR-Unamid super Camp-GU-2370,BTS3900,10.160.163.6,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,8/2370/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/24/2018 16:18:20,07/24/2018 17:05:22,-
SDR-Nyala-13-GU-2414,BTS3900,10.160.163.99,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,42/2414/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/24/2018 18:17:12,07/24/2018 19:01:49,-
SDR-Nyala-14-Jersouth-GU-2417,BTS3900,10.160.163.132,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,43/2417/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/24/2018 19:19:21,07/27/2018 17:11:34,-
KRT-AgricultureBank-W-5019,BTS3900 WCDMA,17.25.66.28,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,5019,KHS_RNC,Physical Root/3G network/KHS_RNC,DBS3900 WCDMA,NORMAL,07/25/2018 11:55:46,07/30/2018 13:24:44,-
SDR-Nyala police-GUL-2535,BTS3900,10.160.163.90,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),7/2535/2535,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 10:03:14,07/26/2018 10:13:53,-
SDR-Nyala-09-GUL-2420,BTS3900,10.160.163.18,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),24/2420/2420,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 10:32:10,07/26/2018 10:39:58,-
SDR-Nyala-06-GUL-2881,BTS3900,10.160.163.50,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),2/273/2881,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 11:08:26,07/26/2018 11:12:21,-
SDR-Hay Elandalous-GU-2442,BTS3900,10.160.163.52,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,19/2442/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 11:17:27,07/26/2018 18:09:33,-
SDR-Nyala-19-GU-4748,BTS3900,10.160.163.83,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,49/4748/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 11:17:27,07/26/2018 11:25:25,-
SDR-Nyala-07-GU-2880,BTS3900,10.160.163.36,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,18/821/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 12:04:35,07/26/2018 12:34:57,-
SDR-Nyala-03-GU-2337,BTS3900,10.160.163.37,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,16/230/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 13:07:41,07/26/2018 13:54:10,-
SDR-Nyala-12-GU-2419,BTS3900,10.160.163.84,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,70/2419/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 13:35:10,07/26/2018 15:55:06,-
SDR-Nyala-27-GU-2555,BTS3900,10.160.163.67,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,35/2555/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 16:07:02,07/26/2018 16:09:11,-
SDR-Hay Elwehda-GU-2430,BTS3900,10.160.163.51,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,4/2430/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 17:06:39,07/26/2018 17:15:38,-
SDR-Nyala Military-GU-2545,BTS3900,10.160.163.3,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,5/2545/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 17:22:58,07/26/2018 20:48:38,-
SDR-Nyala-24-GU-4758,BTS3900,10.160.163.8,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,50/4758/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 18:04:18,07/26/2018 18:34:39,-
SDR-Nyala-18-GU-3257,BTS3900,10.160.163.85,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,51/3257/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 18:44:19,07/26/2018 18:51:39,-
SDR-Nyala-04-GU-2344,BTS3900,10.160.163.131,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,17/231/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/26/2018 19:40:56,07/28/2018 12:59:14,-
NDR-Eldiaan-03-GU-2838,BTS3900,10.160.171.3,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,58/2838/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:41,07/27/2018 20:36:43,-
NDR-Deaain-05-GU-4707,BTS3900,10.160.171.19,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,52/4707/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:41,07/29/2018 15:07:19,-
NDR-Deaain-13-GU-4714,BTS3900,10.160.171.6,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,56/4714/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:41,07/28/2018 15:01:14,-
NDR-Deaain-06-GU-4719,BTS3900,10.160.171.4,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,53/4719/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:41,07/28/2018 12:16:46,-
NDR-Deaain-07-GU-4721,BTS3900,10.160.171.5,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,54/4721/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:41,07/27/2018 20:34:43,-
NDR-Deaain-14-GU-4724,BTS3900,10.160.171.7,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,57/4724/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:41,07/28/2018 14:37:14,-
NDR-Deaain-12-GU-4782,BTS3900,10.160.171.51,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,55/4782/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 14:55:42,07/28/2018 14:15:15,-
NDR-Eldiaan-01-GUL-2318,BTS3900,10.160.171.2,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),59/211/2318,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 15:19:15,07/27/2018 20:35:43,-
NDR-Deaain-08-GUL-2837,BTS3900,10.160.171.34,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),63/2837/2837,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 15:19:15,07/28/2018 13:54:14,-
NDR-Eldiaan-04-GUL-2839,BTS3900,10.160.171.18,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),62/2839/2839,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 15:19:15,07/27/2018 20:51:42,-
NDR-Eldiaan-02-GUL-2885,BTS3900,10.160.171.50,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GUL(F),61/2885/2885,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 15:19:15,07/27/2018 17:53:42,-
SDR-Nyala-10-GU-2416,BTS3900,10.160.163.116,-,BTS3900 V100R011C10SPC320,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,60/2416/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 15:36:50,07/27/2018 20:05:15,-
SDR-Nyala-15-GU-2822,BTS3900,10.160.163.100,-,BTS3900 V100R011C10SPH321,med_partition0605,10.100.0.45,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,30/2822/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,07/27/2018 15:36:50,07/27/2018 20:55:11,-
EST-Gedaref-01-W-327,BTS3900 WCDMA,10.11.50.20,-,BTS3900 V100R011C10SPH321,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,327,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,07/31/2018 14:32:11,07/31/2018 17:06:32,-
EST-KASSALA-01-W-120,BTS3900 WCDMA,10.11.50.22,-,BTS3900 V100R011C10SPC320,med_partition0205,10.100.0.39,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,U,120,KHC_RNC,Physical Root/3G network/KHC_RNC,DBS3900 WCDMA,NORMAL,08/14/2018 00:45:39,08/14/2018 08:43:23,-
SDR-Kass-01-GW-2339,BTS3900,10.160.163.9,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Online,GU,75/261/,NYL-BSC1/NYL_RNC/,Physical Root/EASY_DEPLOYMENT,DBS3900,NORMAL,08/14/2018 16:40:31,08/14/2018 17:34:46,-
SDR-Elginana-02-GW-2359,BTS3900,10.160.179.3,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,64/2359/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:31,08/14/2018 17:30:14,-
SDR-Elginana-05-GW-2425,BTS3900,10.160.179.19,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,71/2425/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:31,08/15/2018 17:06:50,-
SDR-Elginana-04-GW-2428,BTS3900,10.160.179.4,-,BTS3900 V100R011C10SPC320,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,65/2428/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:31,08/14/2018 17:58:17,-
SDR-Elginana-10-GW-4703,BTS3900,10.160.179.6,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,67/4703/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:32,08/15/2018 15:06:18,-
SDR-Elginana-15-GW-4716,BTS3900,10.160.179.7,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,68/4716/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:32,08/14/2018 17:30:14,-
SDR-Elginana-08-GW-4733,BTS3900,10.160.179.20,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,72/4733/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:32,08/15/2018 17:14:17,-
SDR-Elginana-13-GW-4737,BTS3900,10.160.179.21,-,BTS3900 V100R011C10SPH321,med_partition0505,10.100.0.43,GMT+02:00,-,-,-,-,"0D0'0""W","0D0'0""S",-,-,Offline,GU,73/4737/,NYL-BSC1/NYL_RNC/,Physical Root/DRF SWAP,DBS3900,NORMAL,08/14/2018 16:40:32,08/15/2018 19:53:17,-
